Textbox151,Textbox8,InventLocationId1,InventLocationName,Textbox153,Textbox45,Textbox46,Textbox47,Textbox63,Textbox48,Textbox90,Textbox104,Textbox131,CustAccount,CustName,LogisticsAddressStreet,LogisticsAddressZipCodeId,LogisticsAddressCity,LogisticsAddressCountryRegionId,SalesId,CustomerRef,CarrierName,Textbox41,Textbox70,Textbox42,Textbox43,Textbox64,Textbox118,Textbox44,Textbox123,Textbox92,Textbox128,Textbox114,Textbox133,SalesOriginId,ItemId,ItemName1,DlvDate1,SalesQty,RemainSalesPhysical,InventQtyPicked,InventQtyPickRemain,toProcessQty,InventQtyOnHand,PickingListId,ToProcess
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1887,BLUEDUST TO COLLECT,"CUSTOMER TO ARRANGE COLLECTION
",5039,Melrose Park,AUS,SO043975,J0001,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,630PAGS,630 Slider 0.75kW  PLC Seprate Controls,2024-03-28,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3154,Electric Fencing & Gates - EFG QLD,16A Micrantha Place,4557,MOUNTAIN CREEK,AUS,SO044005,Tullawang State School,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,450LV-LIAG,24v Slider AGB Std LV-Chassis Inbuilt Ctrl S/S Cover,2024-03-28,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3154,Electric Fencing & Gates - EFG QLD,16A Micrantha Place,4557,MOUNTAIN CREEK,AUS,SO044005,Tullawang State School,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,EG414A00,2.5Amps Warning output wiring kit,2024-03-28,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3154,Electric Fencing & Gates - EFG QLD,16A Micrantha Place,4557,MOUNTAIN CREEK,AUS,SO044005,Tullawang State School,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SIR01P91177,Buzzer / Sounder 12-24VAC/DC,2024-03-28,2,2,0,2,2,5,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO043751,Email order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,630LIAGSCH SS HD,Chain Slider-3-Sided SS Cover HD.1.1kw mtr 2.2kw inv,2024-03-29,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO043751,Email order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,GPO RCD DIN,"GPO RCD DIN
",2024-03-29,1,1,0,1,1,1,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO043751,Email order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,S CHAIN&SPACER,"Chain & Spacer Kit
- 08B Chain x 1 mtrs
- 1 x Spacer Kit",2024-03-29,21,21,0,21,21,15,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO043751,Email order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,450LIAGSBELT,Belt Drive .55Kw Operator,2024-03-29,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO043751,Email order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,GPO RCD DIN,"GPO RCD DIN
",2024-03-29,1,1,0,1,1,1,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO043751,Email order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,AMG525A00,200-250 Raised Feet Mounting Kit,2024-03-29,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO043751,Email order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,AT10,"Timing belt 100,000*16",2024-03-29,8,8,0,8,8,339,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1008,Alarm Services Aust Pty Ltd,14 Maluka St,7018,Bellrive,AUS,SO043894,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,XME2124,1 x Irreversible electromechanical 24Vdc gear motor,2024-04-01,1,1,0,1,1,0,83131_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1008,Alarm Services Aust Pty Ltd,14 Maluka St,7018,Bellrive,AUS,SO043894,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,XME2124,1 x Irreversible electromechanical 24Vdc gear motor,2024-04-01,1,1,0,1,1,0,83132_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1034,Brisbane Automatic Gate Systems,Unit 10 7/9 Grant Street,4163,Cleveland,AUS,SO043804,Stock,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ON4E,"Trasm. Era One, 4 canali",2024-04-01,30,3,0,3,0,0,83120_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1092,J B Automation Supplies,19 Pavers Circle,6090,Malaga,AUS,SO043404,JOHN PH CALL,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TO4024,24vdc irreversible actuator with encoder and mechanical stop,2024-04-01,4,2,0,2,0,0,83087_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1094,Juralco Aluminium Building Products Ltd,48 Bruce McLaren Road,612,Henderson,NZL,SO042931,269365,Sea Freight,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,3.01E+11,Exterior bidirectional interface for tubular motor,2024-04-01,100,100,0,100,0,0,83081_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1094,Juralco Aluminium Building Products Ltd,48 Bruce McLaren Road,612,Henderson,NZL,SO042931,269365,Sea Freight,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,P18,Trasm. Era P 18,2024-04-01,10,10,0,10,10,0,83082_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1094,Juralco Aluminium Building Products Ltd,48 Bruce McLaren Road,612,Henderson,NZL,SO043131,269466,DHL,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ERL10000000,Era L 100Nm 12rpm 230/50 2.5m Pack1,2024-04-01,5,2,0,2,0,0,83084_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1118,Mark Kendall Electrical,SHOP 2 / 1 SOUTH BAY DRIVE,4227,VARSITY LAKES,AUS,SO043289,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PROVIEW,Multifunction interface,2024-04-01,1,1,0,1,0,0,83086_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1142,Rollashield,23 Fitzpatrick Street,2212,Revesby,AUS,SO043826,Tyler,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,3.01E+11,Exterior bidirectional interface for tubular motor,2024-04-01,10,10,0,10,0,0,83123_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1259,**TONSON TO ARRANGE COLLECTION**,"ADVISE WEIGHTS AND DIMENSIONS
FOR CUSTOMER TO ARRANGE FREIGHT

",2170,Prestons,AUS,SO043980,37179,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TO4024OZKIT2,KIT 2 MOTOR TO4024 + MC824H + OXIBD + 2 INTI2,2024-04-01,1,1,0,1,0,0,83216_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1262,L&H - Mount Gambier,201 Commercial Street West,5290,MOUNT GAMBIER,AUS,SO043479,4583797,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,F210,Photocell adjustable 210°,2024-04-01,1,1,0,1,1,43,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1335,Alpha Gate Automation,"NO FORKLIFT ON SITE - Unit 18, 10 Enterprise St",4214,MOLENDINAR,AUS,SO043760,Email Order,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,83115_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1400,Leda Security Products Derrimut,67 Calarco Drive,3030,DERRIMUT,AUS,SO044007,49788,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ME3024HS,High speed Underground operator for Swing Gates,2024-04-01,1,1,0,1,0,0,83256_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1400,Leda Security Products Derrimut,67 Calarco Drive,3030,DERRIMUT,AUS,SO044007,49788,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,MEA2,Key unlock system for meco,2024-04-01,1,1,0,1,1,6,83257_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1400,Leda Security Products Derrimut,67 Calarco Drive,3030,DERRIMUT,AUS,SO044007,49788,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PRME04R01,Spare Parts Fixing Group Metro R01,2024-04-01,1,1,0,1,0,0,83258_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1476,Blinds By Peter Meyer,25 Richmond Road,2140,Homebush,AUS,SO043505,71539,Customer,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,282451191,"VarioTel-915 2, SG, White",2024-04-01,10,10,0,10,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1535,Hoppers Gates,Factory 1 No 6 Strezlecki GRV (NTH),3028,LAVERTON,AUS,SO043534,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,82284_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1602,Access Technologies (WA) Pty Ltd,7 FORTITUDE BOULEVARD,6077,GNANGARA,AUS,SO043099,PO10745,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,XBA19R01,White paint-finished aluminium bar 45x58x4250 mm for SBAR,2024-04-01,3,3,0,3,0,0,83083_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1602,Access Technologies (WA) Pty Ltd,7 FORTITUDE BOULEVARD,6077,GNANGARA,AUS,SO043930,10827,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SBARR10,24v Electromechanical barrier system to 4m,2024-04-01,2,1,0,1,0,0,83157_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1602,Access Technologies (WA) Pty Ltd,7 FORTITUDE BOULEVARD,6077,GNANGARA,AUS,SO043930,10827,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,XBA19R01,White paint-finished aluminium bar 45x58x4250 mm for SBAR,2024-04-01,3,3,0,3,0,0,83158_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1681,ACS Door Services new address,1/3 Brooke Court,3337,Melton,AUS,SO043623,15506,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,UZ485,Z bracket for ECA MAG Locks,2024-04-01,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043465,April Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ERM15000000/M,"Era M 15Nm 17rpm 230/50 2,5m Pack1 +MOL4",2024-04-01,43,43,0,43,0,0,83190_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043465,April Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,535.10012,Bracket 100x100/standard sides for Era tubular motors,2024-04-01,200,200,0,200,200,571,83193_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043465,April Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,515.06000R01,Octagonal adapter 60x(0.6÷1) wheel + crown,2024-04-01,200,200,0,200,200,382,83194_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043465,April Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ERM30000000/M,"Era M 30Nm 17rpm 230/50 2,5m Pack1 + MOL4",2024-04-01,50,50,0,50,0,0,83192_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043465,April Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ERM15030000/M,Era M 15Nm 17rpm 230/50 2.5m Pack60 + MOL4,2024-04-01,107,107,0,107,107,0,83191_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO043830,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPAMG215A00,Arm kit WALKY/WT,2024-04-01,1,1,0,1,1,0,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO043830,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,BMG1696MHR08.45673,Toothed arm,2024-04-01,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO043915,EMAIL ORDER,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CA103.5330,Power cable for connect control unit to solar panel,2024-04-01,10,3,0,3,0,0,83135_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO044035,LUKE EMAIL,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CHS1SET10,Set of 10 Keys - CHS 1 to 10,2024-04-01,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO044035,LUKE EMAIL,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PLA10,Vertical 12v electric lock,2024-04-01,1,1,0,1,1,25,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO044035,LUKE EMAIL,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1825,JOHN R. TURK,50-52 Kenny St,2500,WOLLONGONG,AUS,SO043668,588 3493 2649,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,83110_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1838,Ace Automation - Pickup from Nice Australia,"Local Pick up.
5 MAB Eastern Promenade",5042,Tonsley,AUS,SO043823,12952,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CM-B.1630,Key lock,2024-04-01,1,1,0,1,0,0,83122_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1839,Dormakaba,LOCAL PICK UP,5042,Tonsley,AUS,SO043698,WO - 03856449,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,83113_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043841,214157,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TO4024,24vdc irreversible actuator with encoder and mechanical stop,2024-04-01,4,2,0,2,0,0,83125_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043992,214327,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPMCA2R10,"MC424R10 control board ** compatible with MC424**
",2024-04-01,4,2,0,2,0,0,83252_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043992,214327,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPPOA3R10,Spare Control Board for Hopp HO7124,2024-04-01,4,2,0,2,0,0,83253_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2276,JACKTRENT DISTR (TNT),17 RAILWAY CT,3875,BAIRNSDALE,AUS,SO043959,MATT PH CALL,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,G4000,4G ELSEMA GSM CONTROL MODULE,2024-04-01,1,1,0,1,1,0,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2455,Main Gate Automation,53 Cobai Drive,4213,Mudgeeraba,AUS,SO044010,,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,DEVFD007EL21A,DELTA 240V 1PH/3PH 0.75KW INVERTER,2024-04-01,1,1,0,1,1,26,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2827,Digital Home Systems Pty Ltd,17 Northern Road,3081,HEIDELBERG WEST,AUS,SO043588,66151881,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,3.02E+11,"Fibaro Double Smart Module FGS-224 921,4 Mhz",2024-04-01,10,4,0,4,0,0,83100_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3141,CUSTOMER TO COLLECT,,,,AUS,SO043640,87193,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PMD2103.4610,Bushing,2024-04-01,1,1,0,1,0,0,83107_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3200,Steel & Fencing,"Factory 5a
28-30 Green Street",3177,DOVETON,AUS,SO043661,7609,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,INTI1,"Inti 1 channel, 433.92 MHz, black",2024-04-01,10,7,0,7,7,0,83108_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3200,Steel & Fencing,"Factory 5a
28-30 Green Street",3177,DOVETON,AUS,SO043663,7609,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,2,2,0,2,0,0,83109_099,No
